Token_Number,Speaker,Token,Pitch,Time,Style
173,5, sil , undefined ,208.37,connected
173,5, sil , undefined ,208.38,connected
173,5, sil , undefined ,208.39,connected
173,5, sil , undefined ,208.4,connected
173,5, sil , undefined ,208.41,connected
173,5, sil , undefined ,208.42,connected
173,5, sil , undefined ,208.43,connected
173,5, sil , undefined ,208.44,connected
173,5, sil , undefined ,208.45,connected
173,5, sil , undefined ,208.46,connected
173,5, sil , undefined ,208.47,connected
173,5, sil , undefined ,208.48,connected
173,5, sil , undefined ,208.49,connected
173,5, sil , undefined ,208.5,connected
173,5, sil , undefined ,208.51,connected
173,5, sil , undefined ,208.52,connected
173,5, sil , undefined ,208.53,connected
173,5, sil , undefined ,208.54,connected
173,5, sil , undefined ,208.55,connected
173,5, sil , undefined ,208.56,connected
173,5, sil , undefined ,208.57,connected
173,5, sil , undefined ,208.58,connected
173,5, sil , undefined ,208.59,connected
173,5, sil , undefined ,208.6,connected
173,5, sil , undefined ,208.61,connected
173,5, sil , undefined ,208.62,connected
173,5, sil , undefined ,208.63,connected
173,5, sil , undefined ,208.64,connected
173,5, sil , undefined ,208.65,connected
173,5, sil , undefined ,208.66,connected
173,5, sil , undefined ,208.67,connected
173,5, sil , undefined ,208.68,connected
173,5, sil , undefined ,208.69,connected
173,5, sil , undefined ,208.7,connected
173,5, sil , undefined ,208.71,connected
173,5, sil , undefined ,208.72,connected
173,5, sil , undefined ,208.73,connected
173,5, sil , undefined ,208.74,connected
173,5, sil , undefined ,208.75,connected
173,5, sil , undefined ,208.76,connected
173,5, sil , undefined ,208.77,connected
173,5, sil , undefined ,208.78,connected
173,5, sil , undefined ,208.79,connected
173,5, sil , undefined ,208.8,connected
173,5, sil , undefined ,208.81,connected
173,5, sil , undefined ,208.82,connected
173,5, sil , undefined ,208.83,connected
173,5, sil , undefined ,208.84,connected
173,5, sil , undefined ,208.85,connected
173,5, sil , undefined ,208.86,connected
173,5, sil , undefined ,208.87,connected
173,5, sil , undefined ,208.88,connected
173,5, sil , undefined ,208.89,connected
173,5, sil , undefined ,208.9,connected
173,5, sil , undefined ,208.91,connected
173,5, sil , undefined ,208.92,connected
173,5, sil , undefined ,208.93,connected
173,5, sil , undefined ,208.94,connected
173,5, sil , undefined ,208.95,connected
173,5, sil , undefined ,208.96,connected
173,5, sil , undefined ,208.97,connected
173,5, sil , undefined ,208.98,connected
173,5, sil , undefined ,208.99,connected
173,5, sil , undefined ,209,connected
173,5, sil , undefined ,209.01,connected
173,5, sil , undefined ,209.02,connected
173,5, sil , undefined ,209.03,connected
173,5, sil , undefined ,209.04,connected
173,5, sil , undefined ,209.05,connected
173,5, sil , undefined ,209.06,connected
173,5, sil , undefined ,209.07,connected
173,5, sil , undefined ,209.08,connected
173,5, sil , undefined ,209.09,connected
173,5, sil , undefined ,209.1,connected
173,5, sil , undefined ,209.11,connected
173,5, sil , undefined ,209.12,connected
173,5, sil , undefined ,209.13,connected
173,5, sil , undefined ,209.14,connected
173,5, sil , undefined ,209.15,connected
173,5, sil , undefined ,209.16,connected
173,5, sil , undefined ,209.17,connected
173,5, sil , undefined ,209.18,connected
173,5, sil , undefined ,209.19,connected
173,5, sil , undefined ,209.2,connected
173,5, sil , undefined ,209.21,connected
173,5, sil , undefined ,209.22,connected
173,5, sil , undefined ,209.23,connected
173,5, sil , undefined ,209.24,connected
173,5, sil , undefined ,209.25,connected
173,5, sil , undefined ,209.26,connected
173,5, sil , undefined ,209.27,connected
173,5, sil , undefined ,209.28,connected
173,5, sil , undefined ,209.29,connected
173,5, sil , undefined ,209.3,connected
173,5, sil , undefined ,209.31,connected
173,5, sil , undefined ,209.32,connected
173,5, sil , undefined ,209.33,connected
173,5, sil , undefined ,209.34,connected
173,5, sil , undefined ,209.35,connected
173,5, sil , undefined ,209.36,connected
173,5, sil , undefined ,209.37,connected
173,5, sil , undefined ,209.38,connected
173,5, sil , undefined ,209.39,connected
173,5, sil , undefined ,209.4,connected
173,5, sil , undefined ,209.41,connected
173,5, sil , undefined ,209.42,connected
173,5, sil , undefined ,209.43,connected
173,5, sil , undefined ,209.44,connected
173,5, sil , undefined ,209.45,connected
173,5, sil , undefined ,209.46,connected
173,5, sil , undefined ,209.47,connected
173,5, sil , undefined ,209.48,connected
173,5, sil , undefined ,209.49,connected
173,5, sil , undefined ,209.5,connected
173,5, sil , undefined ,209.51,connected
173,5, sil , undefined ,209.52,connected
173,5, sil , undefined ,209.53,connected
173,5, sil , undefined ,209.54,connected
173,5, sil , undefined ,209.55,connected
173,5, sil , undefined ,209.56,connected
173,5, sil , undefined ,209.57,connected
173,5, sil , undefined ,209.58,connected
173,5, sil , undefined ,209.59,connected
173,5, sil , undefined ,209.6,connected
173,5, sil , undefined ,209.61,connected
173,5, sil , undefined ,209.62,connected
173,5, sil , undefined ,209.63,connected
173,5, sil , undefined ,209.64,connected
173,5, sil , undefined ,209.65,connected
173,5, sil , undefined ,209.66,connected
173,5, sil , undefined ,209.67,connected
173,5, sil , undefined ,209.68,connected
173,5, sil , undefined ,209.69,connected
173,5, sil , undefined ,209.7,connected
173,5, sil , undefined ,209.71,connected
173,5, sil , undefined ,209.72,connected
173,5, sil , undefined ,209.73,connected
173,5, sil , undefined ,209.74,connected
173,5, sil , undefined ,209.75,connected
173,5, sil , undefined ,209.76,connected
173,5, sil , undefined ,209.77,connected
173,5, sil , undefined ,209.78,connected
173,5, sil , undefined ,209.79,connected
173,5, sil , undefined ,209.8,connected
173,5, sil , undefined ,209.81,connected
173,5, sil , undefined ,209.82,connected
173,5, sil , undefined ,209.83,connected
173,5, sil , undefined ,209.84,connected
173,5, sil , undefined ,209.85,connected
173,5, sil , undefined ,209.86,connected
173,5, sil , undefined ,209.87,connected
173,5, sil , undefined ,209.88,connected
173,5, sil , undefined ,209.89,connected
173,5, sil , undefined ,209.9,connected
173,5, sil , undefined ,209.91,connected
173,5, sil , undefined ,209.92,connected
173,5, sil , undefined ,209.93,connected
173,5, sil , undefined ,209.94,connected
173,5, sil , undefined ,209.95,connected
173,5, sil , undefined ,209.96,connected
173,5, sil , undefined ,209.97,connected
173,5, sil , undefined ,209.98,connected
173,5, sil , undefined ,209.99,connected
173,5, sil , undefined ,210,connected
173,5, sil , undefined ,210.01,connected
173,5, sil , undefined ,210.02,connected
173,5, sil , undefined ,210.03,connected
173,5, sil , undefined ,210.04,connected
173,5, sil , undefined ,210.05,connected
173,5, sil , undefined ,210.06,connected
173,5, sil , undefined ,210.07,connected
173,5, sil , undefined ,210.08,connected
173,5, sil , undefined ,210.09,connected
173,5, sil , undefined ,210.1,connected
173,5, sil , undefined ,210.11,connected
173,5, sil , undefined ,210.12,connected
173,5, sil , undefined ,210.13,connected
173,5, sil , undefined ,210.14,connected
173,5, sil , undefined ,210.15,connected
173,5, sil , undefined ,210.16,connected
173,5, sil , undefined ,210.17,connected
173,5, sil , undefined ,210.18,connected
173,5, sil , undefined ,210.19,connected
173,5, sil , undefined ,210.2,connected
173,5, sil , undefined ,210.21,connected
173,5, sil , undefined ,210.22,connected
173,5, sil , undefined ,210.23,connected
173,5, sil , undefined ,210.24,connected
173,5, sil , undefined ,210.25,connected
173,5, sil , undefined ,210.26,connected
173,5, sil , undefined ,210.27,connected
173,5, sil , undefined ,210.28,connected
173,5, sil , undefined ,210.29,connected
173,5, sil , undefined ,210.3,connected
173,5, sil , undefined ,210.31,connected
173,5, sil , undefined ,210.32,connected
173,5, sil , undefined ,210.33,connected
173,5, sil , undefined ,210.34,connected
173,5, sil , undefined ,210.35,connected
173,5, sil , undefined ,210.36,connected
173,5, sil , undefined ,210.37,connected
173,5, sil , undefined ,210.38,connected
173,5, sil , undefined ,210.39,connected
173,5, sil , undefined ,210.4,connected
173,5, sil , undefined ,210.41,connected
173,5, sil , undefined ,210.42,connected
173,5, sil , undefined ,210.43,connected
173,5, sil , undefined ,210.44,connected
173,5, sil , undefined ,210.45,connected
173,5, sil , undefined ,210.46,connected
173,5, sil , undefined ,210.47,connected
173,5, sil , undefined ,210.48,connected
173,5, sil , undefined ,210.49,connected
173,5, sil , undefined ,210.5,connected
173,5, sil , undefined ,210.51,connected
173,5, sil , undefined ,210.52,connected
173,5, sil , undefined ,210.53,connected
173,5, sil , undefined ,210.54,connected
173,5, sil , undefined ,210.55,connected
173,5, sil , undefined ,210.56,connected
173,5, sil , undefined ,210.57,connected
173,5, sil , undefined ,210.58,connected
173,5, sil , undefined ,210.59,connected
173,5, sil , undefined ,210.6,connected
173,5, sil , undefined ,210.61,connected
173,5, sil , undefined ,210.62,connected
173,5, sil , undefined ,210.63,connected
173,5, sil , undefined ,210.64,connected
173,5, sil , undefined ,210.65,connected
173,5, sil , undefined ,210.66,connected
173,5, sil , undefined ,210.67,connected
173,5, sil , undefined ,210.68,connected
173,5, sil , undefined ,210.69,connected
173,5, sil , undefined ,210.7,connected
173,5, sil , undefined ,210.71,connected
173,5, sil , undefined ,210.72,connected
173,5, sil , undefined ,210.73,connected
173,5, sil , undefined ,210.74,connected
173,5, sil , undefined ,210.75,connected
173,5, sil , undefined ,210.76,connected
173,5, sil , undefined ,210.77,connected
173,5, sil , undefined ,210.78,connected
173,5, sil , undefined ,210.79,connected
173,5, sil , undefined ,210.8,connected
173,5, sil , undefined ,210.81,connected
173,5, sil , undefined ,210.82,connected
173,5, sil , undefined ,210.83,connected
173,5, sil , undefined ,210.84,connected
173,5, sil , undefined ,210.85,connected
173,5, sil , undefined ,210.86,connected
173,5, sil , undefined ,210.87,connected
173,5, sil , undefined ,210.88,connected
173,5, sil , undefined ,210.89,connected
173,5, sil , undefined ,210.9,connected
173,5, sil , undefined ,210.91,connected
173,5, sil , undefined ,210.92,connected
173,5, sil , undefined ,210.93,connected
173,5, sil , undefined ,210.94,connected
173,5, sil , undefined ,210.95,connected
173,5, sil , undefined ,210.96,connected
173,5, sil , undefined ,210.97,connected
173,5, sil , undefined ,210.98,connected
173,5, sil , undefined ,210.99,connected
173,5, sil , undefined ,211,connected
173,5, sil , undefined ,211.01,connected
173,5, sil , undefined ,211.02,connected
173,5, sil , undefined ,211.03,connected
173,5, sil , undefined ,211.04,connected
173,5, sil , undefined ,211.05,connected
173,5, sil , undefined ,211.06,connected
173,5, sil , undefined ,211.07,connected
173,5, sil , undefined ,211.08,connected
173,5, sil , undefined ,211.09,connected
173,5, sil , undefined ,211.1,connected
173,5, sil , undefined ,211.11,connected
173,5, sil , undefined ,211.12,connected
173,5, sil , undefined ,211.13,connected
173,5, sil , undefined ,211.14,connected
173,5, sil , undefined ,211.15,connected
173,5, sil , undefined ,211.16,connected
173,5, sil , undefined ,211.17,connected
173,5, sil , undefined ,211.18,connected
173,5, sil , undefined ,211.19,connected
173,5, sil , undefined ,211.2,connected
173,5, sil , undefined ,211.21,connected
173,5, sil , undefined ,211.22,connected
173,5, sil , undefined ,211.23,connected
173,5, sil , undefined ,211.24,connected
173,5, sil , undefined ,211.25,connected
173,5, sil , undefined ,211.26,connected
173,5, sil , undefined ,211.27,connected
173,5, sil , undefined ,211.28,connected
173,5, sil , undefined ,211.29,connected
173,5, sil , undefined ,211.3,connected
173,5, sil , undefined ,211.31,connected
173,5, sil , undefined ,211.32,connected
173,5, sil , undefined ,211.33,connected
173,5, sil , undefined ,211.34,connected
173,5, sil , undefined ,211.35,connected
173,5, sil , undefined ,211.36,connected
173,5, sil , undefined ,211.37,connected
173,5, sil , undefined ,211.38,connected
173,5, sil , undefined ,211.39,connected
173,5, sil , undefined ,211.4,connected
173,5, sil , undefined ,211.41,connected
173,5, sil , undefined ,211.42,connected
173,5, sil , undefined ,211.43,connected
173,5, sil , undefined ,211.44,connected
173,5, sil , undefined ,211.45,connected
173,5, sil , undefined ,211.46,connected
173,5, sil , undefined ,211.47,connected
173,5, sil , undefined ,211.48,connected
173,5, sil , undefined ,211.49,connected
173,5, sil , undefined ,211.5,connected
173,5, sil , undefined ,211.51,connected
173,5, sil , undefined ,211.52,connected
173,5, sil , undefined ,211.53,connected
173,5, sil , undefined ,211.54,connected
173,5, sil , undefined ,211.55,connected
173,5, sil , undefined ,211.56,connected
173,5, sil , undefined ,211.57,connected
173,5, sil , undefined ,211.58,connected
173,5, sil , undefined ,211.59,connected
173,5, sil , undefined ,211.6,connected
173,5, sil , undefined ,211.61,connected
173,5, sil , undefined ,211.62,connected
173,5, sil , undefined ,211.63,connected
173,5, sil , undefined ,211.64,connected
173,5, sil , undefined ,211.65,connected
173,5, sil , undefined ,211.66,connected
173,5, sil , undefined ,211.67,connected
173,5, sil , undefined ,211.68,connected
173,5, sil , undefined ,211.69,connected
173,5, sil , undefined ,211.7,connected
173,5, sil , undefined ,211.71,connected
173,5, sil , undefined ,211.72,connected
173,5, sil , undefined ,211.73,connected
173,5, sil , undefined ,211.74,connected
173,5, sil , undefined ,211.75,connected
173,5, sil , undefined ,211.76,connected
173,5, sil , undefined ,211.77,connected
173,5, sil , undefined ,211.78,connected
173,5, sil , undefined ,211.79,connected
173,5, sil , undefined ,211.8,connected
173,5, sil , undefined ,211.81,connected
173,5, sil , undefined ,211.82,connected
173,5, sil , undefined ,211.83,connected
173,5, sil , undefined ,211.84,connected
173,5, sil , undefined ,211.85,connected
173,5, sil , undefined ,211.86,connected
173,5, sil , undefined ,211.87,connected
173,5, sil , undefined ,211.88,connected
173,5, sil , undefined ,211.89,connected
173,5, sil , undefined ,211.9,connected
173,5, sil , undefined ,211.91,connected
173,5, sil , undefined ,211.92,connected
173,5, sil , undefined ,211.93,connected
173,5, sil , undefined ,211.94,connected
173,5, sil , undefined ,211.95,connected
173,5, sil , undefined ,211.96,connected
173,5, sil , undefined ,211.97,connected
173,5, sil , undefined ,211.98,connected
173,5, sil , undefined ,211.99,connected
173,5, sil , undefined ,212,connected
173,5, sil , undefined ,212.01,connected
173,5, sil , undefined ,212.02,connected
173,5, sil , undefined ,212.03,connected
173,5, sil , undefined ,212.04,connected
173,5, sil , undefined ,212.05,connected
173,5, sil , undefined ,212.06,connected
173,5, sil , undefined ,212.07,connected
173,5, sil , undefined ,212.08,connected
173,5, sil , undefined ,212.09,connected
173,5, sil , undefined ,212.1,connected
173,5, sil , undefined ,212.11,connected
173,5, sil , undefined ,212.12,connected
173,5, sil , undefined ,212.13,connected
173,5, sil , undefined ,212.14,connected
173,5, sil , undefined ,212.15,connected
173,5, sil , undefined ,212.16,connected
173,5, sil , undefined ,212.17,connected
173,5, sil , undefined ,212.18,connected
173,5, sil , undefined ,212.19,connected
173,5, sil , undefined ,212.2,connected
173,5, sil , undefined ,212.21,connected
173,5, sil , undefined ,212.22,connected
173,5, sil , undefined ,212.23,connected
173,5, sil , undefined ,212.24,connected
173,5, sil , undefined ,212.25,connected
173,5, sil , undefined ,212.26,connected
173,5, sil , undefined ,212.27,connected
173,5, sil , undefined ,212.28,connected
173,5, sil , undefined ,212.29,connected
173,5, sil , undefined ,212.3,connected
173,5, sil , undefined ,212.31,connected
173,5, sil , undefined ,212.32,connected
173,5, sil , undefined ,212.33,connected
173,5, sil , undefined ,212.34,connected
173,5, sil , undefined ,212.35,connected
173,5, sil , undefined ,212.36,connected
173,5, sil , undefined ,212.37,connected
173,5, sil , undefined ,212.38,connected
173,5, sil , undefined ,212.39,connected
173,5, sil , undefined ,212.4,connected
173,5, sil , undefined ,212.41,connected
173,5, sil , undefined ,212.42,connected
173,5, sil , undefined ,212.43,connected
173,5, sil , undefined ,212.44,connected
173,5, sil , undefined ,212.45,connected
173,5, sil , undefined ,212.46,connected
173,5, sil , undefined ,212.47,connected
173,5, sil , undefined ,212.48,connected
173,5, sil , undefined ,212.49,connected
173,5, sil , undefined ,212.5,connected
173,5, sil , undefined ,212.51,connected
173,5, sil , undefined ,212.52,connected
173,5, sil , undefined ,212.53,connected
173,5, sil , undefined ,212.54,connected
173,5, sil , undefined ,212.55,connected
173,5, sil , undefined ,212.56,connected
173,5, sil , undefined ,212.57,connected
173,5, sil , undefined ,212.58,connected
173,5, sil , undefined ,212.59,connected
173,5, sil , undefined ,212.6,connected
173,5, sil , undefined ,212.61,connected
173,5, sil , undefined ,212.62,connected
173,5, sil , undefined ,212.63,connected
173,5, sil , undefined ,212.64,connected
173,5, sil , undefined ,212.65,connected
173,5, sil , undefined ,212.66,connected
173,5, sil , undefined ,212.67,connected
173,5, sil , undefined ,212.68,connected
173,5, sil , undefined ,212.69,connected
173,5, sil , undefined ,212.7,connected
173,5, sil , undefined ,212.71,connected
173,5, sil , undefined ,212.72,connected
173,5, sil , undefined ,212.73,connected
173,5, sil , undefined ,212.74,connected
173,5, sil , undefined ,212.75,connected
173,5, sil , undefined ,212.76,connected
173,5, sil , undefined ,212.77,connected
173,5, sil , undefined ,212.78,connected
173,5, sil , undefined ,212.79,connected
173,5, sil , undefined ,212.8,connected
173,5, sil , undefined ,212.81,connected
173,5, sil , undefined ,212.82,connected
173,5, sil , undefined ,212.83,connected
173,5, sil , undefined ,212.84,connected
173,5, sil , undefined ,212.85,connected
173,5, sil , undefined ,212.86,connected
173,5, sil , undefined ,212.87,connected
173,5, sil , undefined ,212.88,connected
173,5, sil , undefined ,212.89,connected
173,5, sil , undefined ,212.9,connected
173,5, sil , undefined ,212.91,connected
173,5, sil , undefined ,212.92,connected
173,5, sil , undefined ,212.93,connected
173,5, sil , undefined ,212.94,connected
173,5, sil , undefined ,212.95,connected
173,5, sil , undefined ,212.96,connected
173,5, sil , undefined ,212.97,connected
173,5, sil , undefined ,212.98,connected
173,5, sil , undefined ,212.99,connected
173,5, sil , undefined ,213,connected
173,5, sil , undefined ,213.01,connected
173,5, sil , undefined ,213.02,connected
173,5, sil , undefined ,213.03,connected
173,5, sil , undefined ,213.04,connected
173,5, sil , undefined ,213.05,connected
173,5, sil , undefined ,213.06,connected
173,5, sil , undefined ,213.07,connected
173,5, sil , undefined ,213.08,connected
173,5, sil , undefined ,213.09,connected
173,5, sil , undefined ,213.1,connected
173,5, sil , undefined ,213.11,connected
173,5, sil , undefined ,213.12,connected
173,5, sil , undefined ,213.13,connected
173,5, sil , undefined ,213.14,connected
173,5, sil , undefined ,213.15,connected
173,5, sil , undefined ,213.16,connected
173,5, sil , undefined ,213.17,connected
173,5, sil , undefined ,213.18,connected
173,5, sil , undefined ,213.19,connected
173,5, sil , undefined ,213.2,connected
173,5, sil , undefined ,213.21,connected
173,5, sil , undefined ,213.22,connected
173,5, sil , undefined ,213.23,connected
173,5, sil , undefined ,213.24,connected
173,5, sil , undefined ,213.25,connected
173,5, sil , undefined ,213.26,connected
173,5, sil , undefined ,213.27,connected
173,5, sil , undefined ,213.28,connected
173,5, sil , undefined ,213.29,connected
173,5, sil , undefined ,213.3,connected
173,5, sil , undefined ,213.31,connected
173,5, sil , undefined ,213.32,connected
173,5, sil , undefined ,213.33,connected
173,5, sil , undefined ,213.34,connected
173,5, sil , undefined ,213.35,connected
173,5, sil , undefined ,213.36,connected
173,5, sil , undefined ,213.37,connected
173,5, sil , undefined ,213.38,connected
173,5, sil , undefined ,213.39,connected
173,5, sil , undefined ,213.4,connected
173,5, sil , undefined ,213.41,connected
173,5, sil , undefined ,213.42,connected
173,5, sil , undefined ,213.43,connected
173,5, sil , undefined ,213.44,connected
173,5, sil , undefined ,213.45,connected
173,5, sil , undefined ,213.46,connected
173,5, sil , undefined ,213.47,connected
173,5, sil , undefined ,213.48,connected
173,5, sil , undefined ,213.49,connected
173,5, sil , undefined ,213.5,connected
173,5, sil , undefined ,213.51,connected
173,5, sil , undefined ,213.52,connected
173,5, sil , undefined ,213.53,connected
173,5, sil , undefined ,213.54,connected
173,5, sil , undefined ,213.55,connected
173,5, sil , undefined ,213.56,connected
173,5, sil , undefined ,213.57,connected
173,5, sil , undefined ,213.58,connected
173,5, sil , undefined ,213.59,connected
173,5, sil , undefined ,213.6,connected
173,5, sil , undefined ,213.61,connected
173,5, sil , undefined ,213.62,connected
173,5, sil , undefined ,213.63,connected
173,5, sil , undefined ,213.64,connected
173,5, sil , undefined ,213.65,connected
173,5, sil , undefined ,213.66,connected
173,5, sil , undefined ,213.67,connected
173,5, sil , undefined ,213.68,connected
173,5, sil , undefined ,213.69,connected
173,5, sil , undefined ,213.7,connected
173,5, sil , undefined ,213.71,connected
173,5, sil , undefined ,213.72,connected
173,5, sil , undefined ,213.73,connected
173,5, sil , undefined ,213.74,connected
173,5, sil , undefined ,213.75,connected
173,5, sil , undefined ,213.76,connected
173,5, sil , undefined ,213.77,connected
173,5, sil , undefined ,213.78,connected
173,5, sil , undefined ,213.79,connected
173,5, sil , undefined ,213.8,connected
173,5, sil , undefined ,213.81,connected
173,5, sil , undefined ,213.82,connected
173,5, sil , undefined ,213.83,connected
173,5, sil , undefined ,213.84,connected
173,5, sil , undefined ,213.85,connected
173,5, sil , undefined ,213.86,connected
173,5, sil , undefined ,213.87,connected
173,5, sil , undefined ,213.88,connected
173,5, sil , undefined ,213.89,connected
173,5, sil , undefined ,213.9,connected
173,5, sil , undefined ,213.91,connected
173,5, sil , undefined ,213.92,connected
173,5, sil , undefined ,213.93,connected
173,5, sil , undefined ,213.94,connected
173,5, sil , undefined ,213.95,connected
173,5, sil , undefined ,213.96,connected
173,5, sil , undefined ,213.97,connected
173,5, sil , undefined ,213.98,connected
173,5, sil , undefined ,213.99,connected
173,5, sil , undefined ,214,connected
173,5, sil , undefined ,214.01,connected
173,5, sil , undefined ,214.02,connected
173,5, sil , undefined ,214.03,connected
173,5, sil , undefined ,214.04,connected
173,5, sil , undefined ,214.05,connected
173,5, sil , undefined ,214.06,connected
173,5, sil , undefined ,214.07,connected
173,5, sil , undefined ,214.08,connected
173,5, sil , undefined ,214.09,connected
173,5, sil , undefined ,214.1,connected
173,5, sil , undefined ,214.11,connected
173,5, sil , undefined ,214.12,connected
173,5, sil , undefined ,214.13,connected
173,5, sil , undefined ,214.14,connected
173,5, sil , undefined ,214.15,connected
173,5, sil , undefined ,214.16,connected
173,5, sil , undefined ,214.17,connected
173,5, sil , undefined ,214.18,connected
173,5, sil , undefined ,214.19,connected
173,5, sil , undefined ,214.2,connected
173,5, sil , undefined ,214.21,connected
173,5, sil , undefined ,214.22,connected
173,5, sil , undefined ,214.23,connected
173,5, sil , undefined ,214.24,connected
173,5, sil , undefined ,214.25,connected
173,5, sil , undefined ,214.26,connected
173,5, sil , undefined ,214.27,connected
173,5, sil , undefined ,214.28,connected
173,5, sil , undefined ,214.29,connected
173,5, sil , undefined ,214.3,connected
173,5, sil , undefined ,214.31,connected
173,5, sil , undefined ,214.32,connected
173,5, sil , undefined ,214.33,connected
173,5, sil , undefined ,214.34,connected
173,5, sil , undefined ,214.35,connected
173,5, sil , undefined ,214.36,connected
173,5, sil , undefined ,214.37,connected
173,5, sil , undefined ,214.38,connected
173,5, sil , undefined ,214.39,connected
173,5, sil , undefined ,214.4,connected
173,5, sil , undefined ,214.41,connected
173,5, sil , undefined ,214.42,connected
173,5, sil , undefined ,214.43,connected
173,5, sil , undefined ,214.44,connected
173,5, sil , undefined ,214.45,connected
173,5, sil , undefined ,214.46,connected
173,5, sil , undefined ,214.47,connected
173,5, sil , undefined ,214.48,connected
173,5, sil , undefined ,214.49,connected
173,5, sil , undefined ,214.5,connected
173,5, sil , undefined ,214.51,connected
173,5, sil , undefined ,214.52,connected
173,5, sil , undefined ,214.53,connected
173,5, sil , undefined ,214.54,connected
173,5, sil , undefined ,214.55,connected
173,5, sil , undefined ,214.56,connected
173,5, sil , undefined ,214.57,connected
173,5, sil , undefined ,214.58,connected
173,5, sil , undefined ,214.59,connected
173,5, sil , undefined ,214.6,connected
173,5, sil , undefined ,214.61,connected
173,5, sil , undefined ,214.62,connected
173,5, sil , undefined ,214.63,connected
173,5, sil , undefined ,214.64,connected
173,5, sil , undefined ,214.65,connected
173,5, sil , undefined ,214.66,connected
173,5, sil , undefined ,214.67,connected
173,5, sil , undefined ,214.68,connected
173,5, sil , undefined ,214.69,connected
173,5, sil , undefined ,214.7,connected
173,5, sil , undefined ,214.71,connected
173,5, sil , undefined ,214.72,connected
173,5, sil , undefined ,214.73,connected
173,5, sil , undefined ,214.74,connected
173,5, sil , undefined ,214.75,connected
173,5, sil , undefined ,214.76,connected
173,5, sil , undefined ,214.77,connected
173,5, sil , undefined ,214.78,connected
173,5, sil , undefined ,214.79,connected
173,5, sil , undefined ,214.8,connected
173,5, sil , undefined ,214.81,connected
173,5, sil , undefined ,214.82,connected
173,5, sil , undefined ,214.83,connected
173,5, sil , undefined ,214.84,connected
173,5, sil , undefined ,214.85,connected
173,5, sil , undefined ,214.86,connected
173,5, sil , undefined ,214.87,connected
173,5, sil , undefined ,214.88,connected
173,5, sil , undefined ,214.89,connected
173,5, sil , undefined ,214.9,connected
173,5, sil , undefined ,214.91,connected
173,5, sil , undefined ,214.92,connected
173,5, sil , undefined ,214.93,connected
173,5, sil , undefined ,214.94,connected
173,5, sil , undefined ,214.95,connected
173,5, sil , undefined ,214.96,connected
173,5, sil , undefined ,214.97,connected
173,5, sil , undefined ,214.98,connected
173,5, sil , undefined ,214.99,connected
173,5, sil , undefined ,215,connected
173,5, sil , undefined ,215.01,connected
173,5, sil , undefined ,215.02,connected
173,5, sil , undefined ,215.03,connected
173,5, sil , undefined ,215.04,connected
173,5, sil , undefined ,215.05,connected
173,5, sil , undefined ,215.06,connected
173,5, sil , undefined ,215.07,connected
173,5, sil , undefined ,215.08,connected
173,5, sil , undefined ,215.09,connected
173,5, sil , undefined ,215.1,connected
173,5, sil , undefined ,215.11,connected
173,5, sil , undefined ,215.12,connected
173,5, sil , undefined ,215.13,connected
173,5, sil , undefined ,215.14,connected
173,5, sil , undefined ,215.15,connected
173,5, sil , undefined ,215.16,connected
173,5, sil , undefined ,215.17,connected
173,5, sil , undefined ,215.18,connected
173,5, sil , undefined ,215.19,connected
173,5, sil , undefined ,215.2,connected
173,5, sil , undefined ,215.21,connected
173,5, sil , undefined ,215.22,connected
173,5, sil , undefined ,215.23,connected
173,5, sil , undefined ,215.24,connected
173,5, sil , undefined ,215.25,connected
173,5, sil , undefined ,215.26,connected
173,5, sil , undefined ,215.27,connected
173,5, sil , undefined ,215.28,connected
173,5, sil , undefined ,215.29,connected
173,5, sil , undefined ,215.3,connected
173,5, sil , undefined ,215.31,connected
173,5, sil , undefined ,215.32,connected
173,5, sil , undefined ,215.33,connected
173,5, sil , undefined ,215.34,connected
173,5, sil , undefined ,215.35,connected
173,5, sil , undefined ,215.36,connected
173,5, sil , undefined ,215.37,connected
173,5, sil , undefined ,215.38,connected
173,5, sil , undefined ,215.39,connected
173,5, sil , undefined ,215.4,connected
173,5, sil , undefined ,215.41,connected
173,5, sil , undefined ,215.42,connected
173,5, sil , undefined ,215.43,connected
173,5, sil , undefined ,215.44,connected
173,5, sil , undefined ,215.45,connected
173,5, sil , undefined ,215.46,connected
173,5, sil , undefined ,215.47,connected
173,5, sil , undefined ,215.48,connected
173,5, sil , undefined ,215.49,connected
173,5, sil , undefined ,215.5,connected
173,5, sil , undefined ,215.51,connected
173,5, sil , undefined ,215.52,connected
173,5, sil , undefined ,215.53,connected
173,5, sil , undefined ,215.54,connected
173,5, sil , undefined ,215.55,connected
173,5, sil , undefined ,215.56,connected
173,5, sil , undefined ,215.57,connected
173,5, sil , undefined ,215.58,connected
173,5, sil , undefined ,215.59,connected
173,5, sil , undefined ,215.6,connected
173,5, sil , undefined ,215.61,connected
173,5, sil , undefined ,215.62,connected
173,5, sil , undefined ,215.63,connected
173,5, sil , undefined ,215.64,connected
173,5, sil , undefined ,215.65,connected
173,5, sil ,257.26,215.66,connected
173,5, sil ,268.18,215.67,connected
173,5, sil ,263.19,215.68,connected
173,5, sil ,261.44,215.69,connected
174,5, jyu4 ,263.12,215.7,connected
174,5, jyu4 ,268.02,215.71,connected
